Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions,Raining Today,Raining Tomorrow
"Harare, Zimbabwe",7/12/2013,23,16.1,19.3,,,1.74,,,20.5,109.16,,16.2,84.1,77.26,"Rain, Overcast",Yes,No
"Harare, Zimbabwe",8/12/2013,25,13.4,20.6,,,0,,,20.1,79.63,29.5,22.8,25.2,57.66,Partially cloudy,No,No
"Harare, Zimbabwe",9/12/2013,28,13.9,21.4,,27.2,0,,,14.8,124.14,,23.9,6.6,58,Clear,No,No
"Harare, Zimbabwe",10/12/2013,29,15,22.5,,28.2,0,,,24.1,69.21,,28.3,10,53.51,Clear,No,No
"Harare, Zimbabwe",11/12/2013,29,18.2,24.4,,28.2,0,,,25.9,71.71,,28,34.7,49.28,Partially cloudy,No,No
"Harare, Zimbabwe",12/12/2013,29.8,17.1,23.1,,29.1,0,,,27.7,110.16,44.3,16,70.4,66.79,Partially cloudy,No,Yes
"Harare, Zimbabwe",13/12/2013,27,17.7,21.5,,27.7,4.56,,,35.3,111.75,,13.2,76.8,77.94,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",14/12/2013,25.7,16.7,21.1,,,4.65,,,20.5,171.06,,15.8,79,76.49,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",15/12/2013,27,17,21.8,,27.3,18,,,25.9,276.26,,15.4,66.4,71.3,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",16/12/2013,27,17.8,21.5,,27.9,77.05,,,18.4,253.05,,14.4,79.8,79.97,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",17/12/2013,25,16,20,,,9.33,,,16.6,159.75,,14.5,84,86.26,"Rain, Overcast",Yes,No
"Harare, Zimbabwe",18/12/2013,25,17.2,20.5,,,0,,,25.9,98.05,,14.7,84.7,83.42,Overcast,No,Yes
"Harare, Zimbabwe",19/12/2013,24,17.8,20.4,,,5,,,18.4,113.69,,13.6,87.6,84.12,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",20/12/2013,24,16.9,19.5,,,3.78,,,20.1,103.39,,15,92.3,86.01,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",21/12/2013,24.7,16,19.8,,,18.96,,,18.4,115.59,,14.1,85.6,85.43,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",22/12/2013,28,15.9,21.7,,28.6,6,,,16.6,130.75,,15.6,44.8,71.66,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",23/12/2013,27,15.2,21.9,,26.9,0,,,13,152.65,,20.4,22.1,57.77,Clear,No,No
"Harare, Zimbabwe",24/12/2013,28,14.8,22,,27.3,0,,,14.8,115.29,,27.5,11.7,57.33,Clear,No,No
"Harare, Zimbabwe",25/12/2013,28,17.1,23.1,,27.5,0,,,24.1,64.29,,21.3,19.1,58.36,Clear,No,No
"Harare, Zimbabwe",26/12/2013,29,19,23.9,,28.8,0,,,25.9,61.5,,15,41.7,65.5,Partially cloudy,No,Yes
"Harare, Zimbabwe",27/12/2013,26,18.9,21.7,,,1,,,20.5,134.84,,14.4,73.4,81.35,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",28/12/2013,27,17.9,21.9,,27.9,28.04,,,16.6,127.06,,14.8,71.5,79.45,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",29/12/2013,25.6,18,21,,,40.61,,,25.9,83.33,,14.8,78.3,86.85,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",30/12/2013,24,18,20.4,,,5.68,,,25.9,159.53,,12.6,80.3,89.45,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",31/12/2013,25,18,21.4,,,1,,,22.3,212.65,,14.7,84.9,81.09,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",1/1/2014,23,18.2,19.9,,,4.18,,,20.2,193.41,,15,92.7,91.23,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",2/1/2014,23,17,19.5,,,21.31,,,16.6,184.3,,14.2,87.1,89.74,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",3/1/2014,24,17.9,20.3,,,4.85,,,25.9,145.57,,14.8,80.8,86.94,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",4/1/2014,27,17.8,21.6,,28.2,0.15,,,23.7,223.95,,15,67.6,80.38,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",5/1/2014,24.1,17,20.6,,,13.01,,,18.4,257.12,,13.1,84.5,87.08,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",6/1/2014,26,17,21.2,,,8.29,,,29.5,315.33,,17.6,71.9,81.43,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",7/1/2014,26.2,17.8,22,,,0,,,29.5,244.85,,16.4,55.8,75.67,Partially cloudy,No,No
"Harare, Zimbabwe",8/1/2014,26,14.7,20.7,,,0,,,18.4,160.16,,18,54.7,76.16,Partially cloudy,No,No
"Harare, Zimbabwe",9/1/2014,28,14.2,21.7,,28.3,0,,,18.4,171.21,,14.6,66,72.38,Partially cloudy,No,No
"Harare, Zimbabwe",10/1/2014,28,18.9,21.9,,28.9,0,,,16.6,163.6,,15.5,87.8,79.63,Overcast,No,Yes
"Harare, Zimbabwe",11/1/2014,28.8,17.7,22.1,,29.4,14,,,25.9,74.08,,15,74.9,79.34,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",12/1/2014,26,17,20.6,,,4,,,18.1,99.48,,13.4,85.2,80.85,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",13/1/2014,27,15,21.8,,27.1,0.8,,,14.8,88.47,,20.1,40.4,70.07,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",14/1/2014,26.1,11,20.8,,,0,,,24.1,124.1,,15.9,57,68.22,Partially cloudy,No,No
"Harare, Zimbabwe",15/1/2014,25.8,14.9,20.4,,,0,,,16.6,115.95,,15.9,67.4,77.4,Partially cloudy,No,Yes
"Harare, Zimbabwe",16/1/2014,26.3,17,21.1,,,3,,,18.4,158.81,,15.9,57.3,67.78,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",17/1/2014,26,14,20.6,,,0,,,14.8,153.23,,19.3,25.3,61.69,Partially cloudy,No,No
"Harare, Zimbabwe",18/1/2014,28,13.1,21.2,,27.3,0,,,14.8,150.7,,17.2,32.7,63.06,Partially cloudy,No,No
"Harare, Zimbabwe",19/1/2014,23,14.7,19,,,0,,,13,132.5,,15.3,73.1,84.46,Partially cloudy,No,Yes
"Harare, Zimbabwe",20/1/2014,28,14.1,21.6,,27.5,28.98,,,14.8,139.53,,22.5,29.6,63.59,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",21/1/2014,28,14.8,21.9,,27.8,0,,,14.8,149.35,,15,37.4,65.51,Partially cloudy,No,No
"Harare, Zimbabwe",22/1/2014,29,15,21.6,,29.1,0,,,17.4,157.31,,14.5,67.7,72.44,Partially cloudy,No,Yes
"Harare, Zimbabwe",23/1/2014,25,18,20.9,,,12.52,,,16.6,116.89,,14.1,75.2,82.17,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",24/1/2014,25,17.9,21.2,,,0.84,,,16.6,109.4,,14,84.6,83.84,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",25/1/2014,27,17,21.4,,28.2,52.79,,,20.2,228.6,,13.8,88.3,82.72,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",26/1/2014,28,18.9,22.5,,28.9,7,,,14.8,249,,14.8,84.9,76.89,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",27/1/2014,24,17,20.9,,,49.29,,,0.5,32,,15.1,91.1,82.16,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",28/1/2014,26,17.9,22.2,,,2,,,16.6,122.58,,13.9,87.1,74.94,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",29/1/2014,27,18,21.6,,27.3,4,,,18.4,210.71,,15.2,86.9,74.95,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",30/1/2014,27,18,21.2,,27.7,7.4,,,0.4,247.33,,14.7,89.2,82.7,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",31/1/2014,26.1,18,21.5,,,77,,,0.4,200,,19.3,89.1,81.05,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",1/2/2014,26.5,18,21.4,,,35.95,,,0.4,283,,24.2,90,79.29,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",2/2/2014,27,18,22.4,,27.7,35.41,,,11.2,141.82,,15.4,86.9,76.47,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",3/2/2014,26.2,19,22.4,,,0.3,,,20.5,86.22,38.9,14.9,86.2,80.72,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",4/2/2014,26,17.9,21.4,,,4.88,,,23.6,127.38,,16,84,84.67,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",5/2/2014,27,17,21.9,,28.2,28.52,,,20.5,161.4,,13.8,78.5,80.27,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",6/2/2014,28.1,17,22.7,,29.2,0.1,,,16.6,246.93,,14.4,70.5,78.79,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",7/2/2014,25,18,20.4,,,11.3,,,16.6,141.18,,13.8,91.5,89.24,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",8/2/2014,24.8,18,20.1,,,13.62,,,18.4,219.73,,14.8,89.3,89.8,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",9/2/2014,26,17.2,20.5,,,2.17,,,18.4,132.27,,14.4,89.5,86.64,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",10/2/2014,24,17,19.7,,,13.44,,,16.6,81.53,,14.3,84.6,89.7,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",11/2/2014,23.9,16.9,20,,,23.04,,,13,118.64,,13.4,70.6,84.16,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",12/2/2014,26,16,21.3,,,0,,,13,144.54,,16.2,73.9,76.58,Partially cloudy,No,Yes
"Harare, Zimbabwe",13/2/2014,27,15,21.8,,27.1,4,,,14.8,134.47,,15.3,56.8,66.16,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",14/2/2014,24.2,16.8,20.1,,,0.5,,,22.3,142.88,,16.2,87.9,82.31,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",15/2/2014,25,15,19.8,,,24,,,18.4,151.11,,14.7,84.6,72.22,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",16/2/2014,25,16,20.8,,,2,,,20.5,156.38,,14.1,81.3,73.69,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",17/2/2014,24,17,19.7,,,1,,,16.6,148.15,,14.2,71.4,79.99,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",18/2/2014,26,13,20.5,,,0,,,14.8,156.68,,13.8,48,67.29,Partially cloudy,No,No
"Harare, Zimbabwe",19/2/2014,27.2,14,21,,27.3,0,,,13,151.65,,14.5,41.4,67.4,Partially cloudy,No,No
"Harare, Zimbabwe",20/2/2014,28.2,16,21.7,,28.3,0,,,16.6,141.11,,15,48.3,75.62,Partially cloudy,No,Yes
"Harare, Zimbabwe",21/2/2014,27,17.7,21.9,,27.7,18.22,,,16.6,116.5,,14.7,79.8,80.06,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",22/2/2014,26,17,20.9,,,19,,,23.3,96.79,,16,74,82.42,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",23/2/2014,26,16,20.7,,,7,,,20.5,136.05,,14.7,79.6,79.28,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",24/2/2014,27,17,21.1,,27.7,3,,,20.5,129.14,,14.2,64.9,80.78,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",25/2/2014,27,16.2,21.2,,27.3,2,,,22.3,74.83,,15,56.1,75.18,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",26/2/2014,27,16.9,21.8,,27.3,0,,,20.5,105.82,,13.6,55.7,71.28,Partially cloudy,No,Yes
"Harare, Zimbabwe",27/2/2014,26,16,21.1,,,12,,,14.9,101.82,,13.5,65.5,75.77,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",28/2/2014,26,18.4,22,,,15,,,16.7,56.28,,15.5,71.4,74.14,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",1/3/2014,27,18.2,21.8,,27.7,0,,,20.5,121.4,,13.3,77.1,81.28,Overcast,No,No
"Harare, Zimbabwe",2/3/2014,28,18,22.4,,28.9,0,,,24.1,87.27,,16.3,59.3,77.01,Partially cloudy,No,No
"Harare, Zimbabwe",3/3/2014,26,19,22.1,,,0,,,29,45.45,42.5,14.2,74.9,73.05,Partially cloudy,No,No
"Harare, Zimbabwe",4/3/2014,27,17.9,21.9,,27.9,0,,,24.1,58.27,,14.1,78.6,79.39,Overcast,No,Yes
"Harare, Zimbabwe",5/3/2014,28,18.1,22.7,,28.6,1,,,22.3,63.67,,14.6,82,73.01,"Rain, Overcast",Yes,No
"Harare, Zimbabwe",6/3/2014,27.1,17.7,21.9,,27.5,0,,,25.4,66.22,,14.6,82.3,75.43,Overcast,No,Yes
"Harare, Zimbabwe",7/3/2014,27,17.2,21.6,,27.7,5,,,22.3,67.56,,14.6,74.7,75.03,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",8/3/2014,28,17,22.2,,28,0,,,21.8,62.14,,14,62.9,73.49,Partially cloudy,No,Yes
"Harare, Zimbabwe",9/3/2014,26,18,21.3,,,0.2,,,21.9,68.67,,15,87,80.04,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",10/3/2014,27,18,22,,27.3,1.37,,,24.1,71.86,,14.4,79.4,72.02,"Rain, Overcast",Yes,No
"Harare, Zimbabwe",11/3/2014,27.1,18,22.4,,27.6,0,,,25.9,54,,15.9,69.7,70.59,Partially cloudy,No,No
"Harare, Zimbabwe",12/3/2014,29,18,22.3,,29.1,0,,,22.3,108.55,37.1,14.1,49.4,75.27,Partially cloudy,No,No
"Harare, Zimbabwe",13/3/2014,26.2,16,19.9,,,0,,,16.6,127.65,,13.1,75.1,83.9,Overcast,No,Yes
"Harare, Zimbabwe",14/3/2014,25,16.9,20.5,,,6.96,,,16.6,151.31,,14.2,86,79.33,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",15/3/2014,26,15.9,20.1,,,14.73,,,22.3,100.88,,14.7,68.4,82.76,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",16/3/2014,27,16.4,22.1,,27.3,2.17,,,18.4,78.2,,16.4,62.2,70.78,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",17/3/2014,29,17.9,23.3,,28.8,0,,,14.8,73.71,,17.1,48.1,66.49,Partially cloudy,No,No
"Harare, Zimbabwe",18/3/2014,29,14.2,21.7,,30.1,0,,,16.6,120.48,,18,17.4,67.31,Clear,No,No
"Harare, Zimbabwe",19/3/2014,29,13,21.1,,28.4,0,,,11.2,116.55,,15.9,23.4,70.54,Clear,No,No
"Harare, Zimbabwe",20/3/2014,29.7,14.2,21.8,,29.2,0,,,24.1,81.84,,19.4,32.7,71.16,Partially cloudy,No,No
"Harare, Zimbabwe",21/3/2014,28,16,21.8,,27.6,0,,,22,115.38,,13.1,64.4,66.45,Partially cloudy,No,No
"Harare, Zimbabwe",22/3/2014,25,13.9,19.8,,,0,,,16.6,120.57,,13.6,63.2,76.82,Partially cloudy,No,No
"Harare, Zimbabwe",23/3/2014,27.1,14,20.9,,27.2,0,,,11.2,92.5,,18.9,37.8,70.9,Partially cloudy,No,No
"Harare, Zimbabwe",24/3/2014,27.1,13,20.5,,27.2,0,,,18.4,109.87,,14.3,41.8,74.37,Partially cloudy,No,No
"Harare, Zimbabwe",25/3/2014,27,15,19.9,,27,0,,,14.8,136.67,,15.8,55.3,79.38,Partially cloudy,No,No
"Harare, Zimbabwe",26/3/2014,27,15.1,21.6,,27,0,,,14.8,136.43,,17.6,44.6,64.46,Partially cloudy,No,No
"Harare, Zimbabwe",27/3/2014,27,13,20.8,,27.1,0,,,16.3,108.15,,14.7,48.1,67.16,Partially cloudy,No,No
"Harare, Zimbabwe",28/3/2014,25,15.2,19.8,,,0,,,20.5,141.47,42.5,17.3,49.3,67.21,Partially cloudy,No,No
"Harare, Zimbabwe",29/3/2014,26,13,18.9,,,0,,,11.9,132.68,,16,58.2,76.2,Partially cloudy,No,No
"Harare, Zimbabwe",30/3/2014,25.7,12.9,19.2,,,0,,,11.2,112.11,,13.9,60.3,74.59,Partially cloudy,No,No
"Harare, Zimbabwe",31/3/2014,27,14.2,21,,27,0,,,16.6,125.35,,13.6,62.1,69.83,Partially cloudy,No,Yes
"Harare, Zimbabwe",1/4/2014,26,13,21,,,3,,,16.6,110.17,,20,40.2,60.6,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",2/4/2014,27.2,15,21.5,,27.3,0,,,18,94.67,,16.9,53.7,65.73,Partially cloudy,No,Yes
"Harare, Zimbabwe",3/4/2014,28,15.2,22.2,,27.8,7,,,13,136.06,,21,27.2,64.14,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",4/4/2014,29.1,14,22.7,,28,0,,,14.8,134.39,27.7,24.5,8.6,55.53,Clear,No,No
"Harare, Zimbabwe",5/4/2014,26,15,20.3,,,0,,,18.4,160.1,,15,69.6,74.29,Partially cloudy,No,Yes
"Harare, Zimbabwe",6/4/2014,21.6,14.2,18,,,3,,,22.3,154.45,,14.7,85.3,80.91,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",7/4/2014,23,14,18.6,,,0.2,,,18.4,158.59,,12.6,64.8,64.62,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",8/4/2014,24,10.9,16.9,,,0,,,18.2,155.55,,18.1,50.1,69.4,Partially cloudy,No,No
"Harare, Zimbabwe",9/4/2014,20.1,12.9,16.3,,,0,,,16.6,138.12,,14.7,79.2,76.68,Overcast,No,No
"Harare, Zimbabwe",10/4/2014,17.5,13,15.1,,,0,,,18.4,142.11,,14,88.1,88.11,Overcast,No,Yes
"Harare, Zimbabwe",11/4/2014,20,13.9,16.6,,,4.09,,,20.5,141.43,,14,89.7,82.22,"Rain, Overcast",Yes,No
"Harare, Zimbabwe",12/4/2014,,,,,,0,,,,,,,,,,No,Yes
"Harare, Zimbabwe",12/4/2014,21.1,14.2,17.5,,,1,,,24.1,138.57,,14,89.4,79.63,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",13/4/2014,25,13.2,19,,,0.3,,,16.6,139.42,31.3,21.1,27.8,67.87,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",14/4/2014,25,13.1,16.7,,,0,,,11.2,135.71,,16.4,50.5,80.12,Partially cloudy,No,No
"Harare, Zimbabwe",15/4/2014,23,11,17.3,,,0,,,13,87.65,,14.6,47.6,78.44,Partially cloudy,No,No
"Harare, Zimbabwe",16/4/2014,26,11.7,18.3,,,0,,,14.8,110.25,,15.6,69.4,77.91,Partially cloudy,No,Yes
"Harare, Zimbabwe",17/4/2014,20,12.2,15.7,,,14,,,14.8,141.25,,13.7,73.4,87.15,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",18/4/2014,22.2,11,17.1,,,0,,,14.8,79.05,,15.2,46.3,75.97,Partially cloudy,No,No
"Harare, Zimbabwe",19/4/2014,25,10.9,18.5,,,0,,,14.8,103.95,,22.5,27.2,69.69,Partially cloudy,No,No
"Harare, Zimbabwe",20/4/2014,26.8,10.7,19.5,,26.5,0,,,13,134.61,,20.3,18.7,66.57,Clear,No,No
"Harare, Zimbabwe",21/4/2014,26,11.1,18.8,,,0,,,14.8,150.47,,17.4,8.5,62.33,Clear,No,No
"Harare, Zimbabwe",22/4/2014,26,11,18.9,,,0,,,13,154.89,,22.4,18.2,61.85,Clear,No,No
"Harare, Zimbabwe",23/4/2014,27,13,20,,26.7,0,,,22.3,124.95,,28.8,13.2,61.98,Clear,No,No
"Harare, Zimbabwe",24/4/2014,28,16,20,,28.6,0,,,27.7,72.5,,17.9,57.7,74.77,Partially cloudy,No,No
"Harare, Zimbabwe",25/4/2014,26,16,19.5,,,0,,,25.9,101.14,,17.2,68.1,78.36,Partially cloudy,No,Yes
"Harare, Zimbabwe",26/4/2014,24,15,18.8,,,4,,,18.4,108.79,,14.7,75.7,81.76,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",27/4/2014,24,16,18.3,,,7,,,16.6,105.44,,10.7,60.5,90.57,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",28/4/2014,23,13.8,18,,,20.31,,,20.5,144.41,,18,32.3,71.53,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",29/4/2014,24,11,17,,,0,,,13,180.38,,9.6,32.5,71.65,Partially cloudy,No,No
"Harare, Zimbabwe",30/4/2014,26,11,18.4,,,0,,,13,140,,20.6,4.7,61.78,Clear,No,No
"Harare, Zimbabwe",1/5/2014,26,11,17.8,,,0,,,14.8,78.64,,26.1,3.8,64.53,Clear,No,No
"Harare, Zimbabwe",2/5/2014,27,7.9,18.1,6.8,26.1,0,,,18.1,83.86,,28.4,0,53.78,Clear,No,No
"Harare, Zimbabwe",3/5/2014,23.8,8,16.2,,,0,,,18.4,69.05,,26.3,3,64.28,Clear,No,No
"Harare, Zimbabwe",4/5/2014,23,11,17.9,,,0,,,18.4,58.26,,19.3,17.4,66.35,Clear,No,No
"Harare, Zimbabwe",5/5/2014,25,13.8,19.8,,,0,,,23.4,70.78,,19.4,38.7,67.01,Partially cloudy,No,No
"Harare, Zimbabwe",6/5/2014,24.9,13.9,18.8,,,0,,,25.9,106.65,,20.1,19.9,66.9,Clear,No,Yes
"Harare, Zimbabwe",7/5/2014,23.8,12,17.6,,,26,,,16.3,107.94,,14.6,61.9,75.33,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",8/5/2014,23.1,11.1,17.2,,,6,,,14.8,101.65,,13.7,72.7,76.89,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",9/5/2014,26,11.8,17.8,,,0,,,13,123.65,,15.7,38.2,68.08,Partially cloudy,No,No
"Harare, Zimbabwe",10/5/2014,24.9,11.8,18.3,,,0,,,14.8,130.47,,21.9,15.1,57.95,Clear,No,No
"Harare, Zimbabwe",11/5/2014,25,11,18.4,,,0,,,14.8,85.2,,25.4,8.8,57.79,Clear,No,No
"Harare, Zimbabwe",12/5/2014,26,10.9,17.9,,,0,,,18.4,160.47,,29.9,7.9,61.95,Clear,No,No
"Harare, Zimbabwe",13/5/2014,25.5,10,18.6,,,0,,,14.8,134.29,,27,1.3,52.51,Clear,No,No
"Harare, Zimbabwe",14/5/2014,24,10,17,,,0,,,13,131.3,,21.5,8.6,63.97,Clear,No,No
"Harare, Zimbabwe",15/5/2014,24,9,16.1,8.5,,0,,,14.8,138.56,,18.8,6.9,61.2,Clear,No,No
"Harare, Zimbabwe",16/5/2014,25,9.9,17.6,8.3,,0,,,13,136.5,,27.3,0,54.25,Clear,No,No
"Harare, Zimbabwe",17/5/2014,26,7,18,6.2,,0,,,13,111.38,,23.8,0,53.1,Clear,No,No
"Harare, Zimbabwe",18/5/2014,21,10,15,,,0,,,22.3,129,,14.2,40.7,73.13,Partially cloudy,No,No
"Harare, Zimbabwe",19/5/2014,20,9.2,14.9,7.8,,0,,,14.8,103.2,,15.3,55.3,77.34,Partially cloudy,No,No
"Harare, Zimbabwe",20/5/2014,20,10.8,14.8,,,0,,,25.5,51.27,,14.2,43.5,76.36,Partially cloudy,No,No
"Harare, Zimbabwe",21/5/2014,25.7,10,17.5,,,0,,,13,111.63,,25.8,2.4,67.3,Clear,No,No
"Harare, Zimbabwe",22/5/2014,24,10.9,17,,,0,,,22.3,111.68,,27.9,20.2,65.35,Clear,No,No
"Harare, Zimbabwe",23/5/2014,22,10,16.1,,,0,,,18.4,130.37,,15.2,52.7,70.84,Partially cloudy,No,No
"Harare, Zimbabwe",24/5/2014,23,9,15.6,,,0,,,16.6,127.74,,17.5,26.5,65.37,Partially cloudy,No,No
"Harare, Zimbabwe",25/5/2014,23,6.2,15.3,4.6,,0,,,18.4,68.05,,24.5,6.5,66.95,Clear,No,No
"Harare, Zimbabwe",26/5/2014,23,8,16.2,6.8,,0,,,9.4,130.87,,25.2,10.1,64.19,Clear,No,No
"Harare, Zimbabwe",27/5/2014,24,7,17,5.2,,0,,,11.2,83.43,,27.3,7.8,61.6,Clear,No,No
"Harare, Zimbabwe",28/5/2014,24.1,9,16.8,7.9,,0,,,13,72,,29.5,1,52.03,Clear,No,No
"Harare, Zimbabwe",29/5/2014,25,8,16.4,6.4,,0,,,14.8,76.15,,25.8,0,51,Clear,No,No
"Harare, Zimbabwe",30/5/2014,24,8,16.1,6.4,,0,,,13.1,111.21,,27.4,0,54.01,Clear,No,No
"Harare, Zimbabwe",31/5/2014,25,6,16.3,4.4,,0,,,16.3,83.95,,29.7,0.9,57.2,Clear,No,No
"Harare, Zimbabwe",1/6/2014,25,9,17.1,7.6,,0,,,18.4,134.57,,25.7,0.9,58.9,Clear,No,No
"Harare, Zimbabwe",2/6/2014,26.5,9.8,18.1,8.9,,0,,,14.8,97.13,,24.8,0.4,52.74,Clear,No,No
"Harare, Zimbabwe",3/6/2014,25,8,17.5,6.8,,0,,,16.6,57.61,,28.7,0,48.88,Clear,No,No
"Harare, Zimbabwe",4/6/2014,26.1,10,18.4,,,0,,,18.4,64.32,,25.4,0,46.45,Clear,No,No
"Harare, Zimbabwe",5/6/2014,27,11,18.6,,26.1,0,,,16.6,71.24,,28.8,0,44.31,Clear,No,No
"Harare, Zimbabwe",6/6/2014,25,9.2,16.7,7.2,,0,,,20.5,165.25,,27.2,1,44.6,Clear,No,No
"Harare, Zimbabwe",7/6/2014,18,6,10.9,3,,0,,,22.3,156.65,,29.9,2.4,42.37,Clear,No,No
"Harare, Zimbabwe",8/6/2014,21,4.8,12.2,2.8,,0,,,13,98.83,,29.9,1.1,65.32,Clear,No,No
"Harare, Zimbabwe",9/6/2014,22,4,13.8,2.8,,0,,,20.5,70.19,,22.9,4.9,66.72,Clear,No,No
"Harare, Zimbabwe",10/6/2014,22,9.9,16.8,8.3,,0,,,14.8,88.87,,24.7,12.7,55.96,Clear,No,No
"Harare, Zimbabwe",11/6/2014,18.3,9.2,13.9,7.8,,0,,,22.3,142.95,37.1,18.4,18.9,66.49,Clear,No,No
"Harare, Zimbabwe",12/6/2014,19,9,13.7,6.5,,0,,,18.4,133.83,,14.6,55,70.9,Partially cloudy,No,No
"Harare, Zimbabwe",13/6/2014,21.2,9,15.9,8.5,,0,,,13,102.71,,22.1,40.7,56.33,Partially cloudy,No,No
"Harare, Zimbabwe",14/6/2014,21,5,14.7,4,,0,,,14.8,82.11,,23.5,5.6,59.28,Clear,No,No
"Harare, Zimbabwe",15/6/2014,22.7,7,15.3,5.6,,0,,,13,179.33,,25.7,0.5,58.84,Clear,No,No
"Harare, Zimbabwe",16/6/2014,25,6.9,16.6,5.2,,0,,,13,120.59,,26.3,0,47.92,Clear,No,No
"Harare, Zimbabwe",17/6/2014,23.2,10,16.2,,,0,,,16.6,129.28,,26,0,43.39,Clear,No,No
"Harare, Zimbabwe",18/6/2014,23,5,15,5.7,,0,,,14.8,111.6,,24.5,0,56.95,Clear,No,No
"Harare, Zimbabwe",19/6/2014,24,7,15.4,5.6,,0,,,18.1,124.37,,27.4,0,51.57,Clear,No,No
